id,date,region,temperature_min,temperature_max,precipitation_mm,humidite_relative,vitesse_vent_kmh,direction_vent,pression_hpa,insolation_h
4581,2023-07-06,Centre,20.9,32.4,5.4,83,5.4,SE,1014.5,7.2
4582,2023-07-06,Nord,21.9,38.7,2.4,68,12.8,SE,1010.0,7.5
4583,2023-07-06,Est,21.4,32.6,3.3,80,16.7,SE,1017.5,7.2
4584,2023-07-06,Sahel,27.5,35.7,0.9,65,9.1,S,1020.0,8.2
4585,2023-07-06,Sud-Ouest,21.3,29.2,1.5,86,25.0,S,1013.5,6.8
4586,2023-07-07,Centre,21.8,37.0,2.4,78,18.3,S,1011.7,8.3
4587,2023-07-07,Nord,24.1,39.5,0.0,72,12.8,SW,1017.0,7.0
4588,2023-07-07,Est,21.1,37.3,0.0,73,15.7,SE,1010.0,9.8
4589,2023-07-07,Sahel,25.0,34.1,4.7,66,5.4,S,1016.7,7.8
4590,2023-07-07,Sud-Ouest,21.1,32.0,15.0,84,7.4,SE,1016.9,7.4
4591,2023-07-08,Centre,23.7,34.8,38.5,78,5.0,SW,1013.8,7.3
4592,2023-07-08,Nord,24.7,33.2,3.7,71,25.0,SE,1018.8,9.0
4593,2023-07-08,Est,25.0,34.9,4.2,74,10.7,SE,1015.1,7.0
4594,2023-07-08,Sahel,23.8,33.9,4.9,68,11.1,SE,1010.6,7.8
4595,2023-07-08,Sud-Ouest,22.9,30.2,6.9,83,6.1,SW,1013.0,7.8
4596,2023-07-09,Centre,23.1,38.8,0.0,79,21.5,SE,1015.9,9.8
4597,2023-07-09,Nord,24.8,33.3,47.3,70,12.1,SE,1018.4,7.8
4598,2023-07-09,Est,23.0,35.8,16.6,70,25.0,SW,1013.6,6.0
4599,2023-07-09,Sahel,22.4,37.8,42.5,66,9.9,S,1010.0,8.4
4600,2023-07-09,Sud-Ouest,23.1,34.6,8.1,84,20.8,SW,1017.1,7.6
4601,2023-07-10,Centre,22.7,33.5,6.3,78,11.8,SW,1012.4,9.7
4602,2023-07-10,Nord,25.9,36.0,0.2,75,8.4,S,1014.1,8.7
4603,2023-07-10,Est,24.2,35.3,4.0,78,19.0,S,1013.0,7.0
4604,2023-07-10,Sahel,26.5,38.3,4.2,70,10.0,SW,1013.9,9.1
4605,2023-07-10,Sud-Ouest,23.9,36.4,6.3,84,19.2,S,1017.2,6.6
4606,2023-07-11,Centre,21.0,35.7,15.3,81,22.8,SW,1012.7,7.1
4607,2023-07-11,Nord,27.7,33.2,2.3,70,25.0,S,1011.7,8.3
4608,2023-07-11,Est,21.3,31.2,0.0,80,16.3,S,1013.0,6.6
4609,2023-07-11,Sahel,27.4,37.7,24.5,65,16.8,S,1015.0,7.7
4610,2023-07-11,Sud-Ouest,20.8,33.8,6.4,85,23.4,SE,1014.2,6.9
4611,2023-07-12,Centre,24.7,34.3,56.6,82,21.6,S,1016.3,9.0
4612,2023-07-12,Nord,25.7,36.2,0.0,64,8.9,S,1019.3,7.1
4613,2023-07-12,Est,24.6,33.5,2.8,81,22.3,SW,1015.5,7.0
4614,2023-07-12,Sahel,27.1,37.1,36.2,67,20.0,SE,1016.2,6.2
4615,2023-07-12,Sud-Ouest,21.8,32.7,0.0,84,15.2,S,1012.6,8.0
4616,2023-07-13,Centre,22.4,34.3,78.7,80,13.0,SW,1012.7,7.2
4617,2023-07-13,Nord,24.4,33.2,25.1,77,12.8,SE,1019.6,8.9
4618,2023-07-13,Est,23.8,37.1,1.7,79,15.4,SE,1017.5,8.3
4619,2023-07-13,Sahel,26.1,35.0,4.8,72,23.8,SE,1013.9,6.1
4620,2023-07-13,Sud-Ouest,24.1,32.2,67.7,90,21.9,SE,1014.6,9.2
4621,2023-07-14,Centre,19.9,37.0,2.1,77,8.1,SW,1011.1,7.9
4622,2023-07-14,Nord,25.9,37.9,1.4,72,10.6,S,1014.4,7.0
4623,2023-07-14,Est,24.5,34.2,70.7,78,11.1,SW,1013.9,7.2
4624,2023-07-14,Sahel,27.5,36.8,3.5,73,25.0,SW,1012.6,7.2
4625,2023-07-14,Sud-Ouest,24.2,32.0,57.6,87,16.2,S,1010.0,5.8
4626,2023-07-15,Centre,23.8,31.4,5.4,79,14.7,SW,1018.3,8.6
4627,2023-07-15,Nord,27.1,35.2,2.5,70,22.4,SW,1020.0,9.0
4628,2023-07-15,Est,23.6,34.2,30.7,80,25.0,SW,1010.0,8.3
4629,2023-07-15,Sahel,23.4,34.5,21.6,62,23.2,S,1013.3,7.8
4630,2023-07-15,Sud-Ouest,20.8,32.3,63.1,90,17.3,SE,1017.4,7.2
4631,2023-07-16,Centre,22.3,32.0,38.0,76,5.0,SE,1015.5,7.6
4632,2023-07-16,Nord,23.6,35.4,5.8,71,16.5,SW,1015.3,7.9
4633,2023-07-16,Est,22.0,32.4,3.6,75,17.5,S,1016.0,7.9
4634,2023-07-16,Sahel,24.5,35.3,1.7,68,9.3,S,1010.1,7.7
4635,2023-07-16,Sud-Ouest,23.5,33.1,4.0,84,12.4,SE,1016.9,7.8
4636,2023-07-17,Centre,23.6,34.3,2.5,80,7.2,SE,1013.9,6.5
4637,2023-07-17,Nord,24.5,32.1,39.4,74,10.9,SE,1020.0,5.7
4638,2023-07-17,Est,21.8,34.3,65.6,75,24.4,SW,1019.7,9.1
4639,2023-07-17,Sahel,26.2,35.9,26.2,71,21.9,SW,1010.8,7.7
4640,2023-07-17,Sud-Ouest,21.4,33.4,39.2,90,23.3,S,1016.2,8.3
4641,2023-07-18,Centre,25.4,32.3,4.8,84,6.3,SE,1014.6,10.0
4642,2023-07-18,Nord,23.8,35.5,7.2,68,13.4,S,1012.7,8.3
4643,2023-07-18,Est,20.9,31.4,2.6,73,25.0,SW,1010.9,8.1
4644,2023-07-18,Sahel,28.1,38.1,3.2,71,7.9,S,1014.1,8.1
4645,2023-07-18,Sud-Ouest,22.3,31.6,4.2,90,21.2,SE,1012.6,7.8
4646,2023-07-19,Centre,22.5,36.2,1.8,76,25.0,SE,1014.4,7.5
4647,2023-07-19,Nord,25.3,38.2,1.8,74,17.5,SE,1013.1,9.3
4648,2023-07-19,Est,23.2,30.5,0.0,69,8.6,SE,1011.1,7.3
4649,2023-07-19,Sahel,24.2,39.3,3.5,72,10.2,SE,1015.8,8.1
4650,2023-07-19,Sud-Ouest,22.1,34.3,0.6,87,22.0,SW,1015.4,8.3
4651,2023-07-20,Centre,20.3,31.0,6.8,83,14.0,S,1018.2,7.7
4652,2023-07-20,Nord,21.5,38.2,4.0,70,6.7,SE,1017.3,6.1
4653,2023-07-20,Est,24.2,35.7,0.0,78,21.1,SW,1014.0,7.1
4654,2023-07-20,Sahel,26.1,37.9,15.0,61,23.9,S,1015.7,6.8
4655,2023-07-20,Sud-Ouest,19.8,35.6,3.3,88,24.4,SW,1015.4,7.5
4656,2023-07-21,Centre,24.3,34.1,1.8,81,16.9,SE,1012.8,6.2
4657,2023-07-21,Nord,28.2,33.2,2.0,73,15.8,SW,1016.0,6.9
4658,2023-07-21,Est,24.6,37.2,14.4,78,7.2,SW,1015.3,6.0
4659,2023-07-21,Sahel,27.1,35.7,0.0,70,8.7,S,1017.9,6.8
4660,2023-07-21,Sud-Ouest,23.8,34.3,4.3,84,14.2,SE,1020.0,6.9
4661,2023-07-22,Centre,24.0,35.1,0.0,74,7.2,S,1015.8,8.5
4662,2023-07-22,Nord,25.2,36.3,5.5,74,16.8,SW,1014.3,7.3
4663,2023-07-22,Est,24.3,35.6,1.8,79,5.5,SW,1018.2,8.0
4664,2023-07-22,Sahel,25.6,36.4,1.6,61,21.4,SE,1017.9,7.5
4665,2023-07-22,Sud-Ouest,20.4,35.8,0.8,87,16.3,S,1011.1,7.8
4666,2023-07-23,Centre,23.3,33.4,0.6,79,17.8,SE,1016.4,6.9
4667,2023-07-23,Nord,24.5,39.5,0.0,71,22.1,SE,1016.0,8.2
4668,2023-07-23,Est,23.2,34.6,4.7,78,25.0,SE,1016.8,8.2
4669,2023-07-23,Sahel,25.6,39.8,3.1,66,14.1,SW,1018.9,8.5
4670,2023-07-23,Sud-Ouest,18.7,34.6,1.7,90,25.0,S,1013.8,5.4
4671,2023-07-24,Centre,24.9,35.0,20.2,72,9.9,S,1016.4,5.6
4672,2023-07-24,Nord,25.3,37.9,10.8,77,9.8,S,1015.1,8.1
4673,2023-07-24,Est,20.9,37.2,65.1,80,14.8,S,1016.2,7.7
4674,2023-07-24,Sahel,26.3,37.9,0.0,67,24.0,S,1015.4,8.0
4675,2023-07-24,Sud-Ouest,22.4,33.7,3.0,87,18.4,SW,1013.3,7.8
4676,2023-07-25,Centre,23.1,37.1,1.1,75,6.8,SW,1017.9,8.4
4677,2023-07-25,Nord,22.8,34.5,13.4,72,18.3,SW,1015.2,6.5
4678,2023-07-25,Est,23.7,35.7,42.4,74,18.8,SE,1016.5,7.8
4679,2023-07-25,Sahel,26.4,32.7,21.1,67,23.4,SE,1013.3,5.4
4680,2023-07-25,Sud-Ouest,18.9,29.3,5.7,90,11.2,S,1012.8,9.0
4681,2023-07-26,Centre,24.4,34.0,41.6,81,22.0,SW,1015.2,9.9
4682,2023-07-26,Nord,24.3,36.6,0.0,73,14.6,S,1016.1,7.4
4683,2023-07-26,Est,23.4,37.0,3.6,77,25.0,SW,1011.5,7.5
4684,2023-07-26,Sahel,27.6,39.2,1.1,69,22.9,SE,1017.2,8.1
4685,2023-07-26,Sud-Ouest,21.0,32.7,3.1,90,15.1,S,1017.2,7.1
4686,2023-07-27,Centre,25.5,38.9,5.3,75,5.4,SE,1018.9,6.9
4687,2023-07-27,Nord,23.7,39.8,0.0,72,19.1,SW,1018.6,6.7
4688,2023-07-27,Est,25.5,37.5,5.6,78,19.2,SE,1012.6,6.9
4689,2023-07-27,Sahel,24.6,35.8,3.3,65,23.0,SE,1015.8,6.9
4690,2023-07-27,Sud-Ouest,22.2,35.3,98.7,90,17.3,SW,1013.5,6.9
4691,2023-07-28,Centre,22.6,37.1,3.6,83,11.7,S,1013.1,7.3
4692,2023-07-28,Nord,22.8,38.8,2.4,67,11.0,SE,1018.8,7.9
4693,2023-07-28,Est,22.2,36.7,2.3,77,18.8,S,1020.0,8.4
4694,2023-07-28,Sahel,27.0,38.1,0.3,67,13.6,SE,1010.0,7.5
4695,2023-07-28,Sud-Ouest,21.3,31.1,0.8,87,8.9,S,1019.9,7.8
4696,2023-07-29,Centre,24.8,38.1,3.8,76,18.7,SE,1011.6,6.8
4697,2023-07-29,Nord,27.9,38.5,2.8,70,11.5,SW,1010.0,9.3
4698,2023-07-29,Est,22.9,37.1,0.0,76,24.6,SE,1014.3,7.9
4699,2023-07-29,Sahel,27.5,38.5,1.9,71,20.3,S,1013.5,7.7
4700,2023-07-29,Sud-Ouest,24.0,31.0,89.7,90,24.4,SW,1013.1,8.2
4701,2023-07-30,Centre,26.0,37.0,1.1,79,19.3,S,1015.4,7.9
4702,2023-07-30,Nord,24.8,36.7,6.3,68,5.0,SW,1017.6,8.2
4703,2023-07-30,Est,22.7,35.5,68.4,77,17.2,S,1017.0,7.7
4704,2023-07-30,Sahel,25.6,39.3,10.2,62,6.1,S,1016.6,7.8
4705,2023-07-30,Sud-Ouest,23.2,32.8,4.7,90,15.7,SE,1011.0,7.4
4706,2023-07-31,Centre,23.9,35.9,4.8,85,10.0,S,1011.1,7.8
4707,2023-07-31,Nord,22.8,36.6,18.2,69,5.0,SW,1012.7,7.6
4708,2023-07-31,Est,19.5,37.3,3.6,80,12.9,S,1012.3,8.3
4709,2023-07-31,Sahel,25.0,36.7,5.7,67,5.0,SE,1020.0,8.3
4710,2023-07-31,Sud-Ouest,21.4,32.7,4.9,87,11.7,S,1018.6,9.2
4711,2023-08-01,Centre,28.2,36.8,4.5,83,6.6,SE,1012.6,8.6
4712,2023-08-01,Nord,24.7,36.8,1.2,69,23.6,S,1013.7,6.0
4713,2023-08-01,Est,24.6,34.4,2.0,78,20.1,SE,1018.6,8.5
4714,2023-08-01,Sahel,26.2,39.9,0.0,67,8.7,S,1016.5,8.5
4715,2023-08-01,Sud-Ouest,22.1,32.3,4.4,88,13.3,SW,1015.6,8.6
4716,2023-08-02,Centre,22.7,35.2,3.4,82,8.1,S,1016.8,7.1
4717,2023-08-02,Nord,23.5,33.7,4.0,71,22.6,S,1016.5,7.7
4718,2023-08-02,Est,23.2,34.4,24.9,80,20.0,S,1020.0,7.9
4719,2023-08-02,Sahel,26.9,41.7,7.7,64,10.8,S,1016.8,10.4
4720,2023-08-02,Sud-Ouest,21.4,33.6,13.7,87,21.5,SE,1016.5,7.4
4721,2023-08-03,Centre,22.1,35.0,76.4,78,13.6,SE,1010.0,9.0
4722,2023-08-03,Nord,22.8,34.9,49.3,72,15.0,S,1015.8,9.2
4723,2023-08-03,Est,24.5,31.9,54.2,75,22.5,S,1015.6,7.2
4724,2023-08-03,Sahel,24.1,38.3,1.9,67,12.9,SE,1015.7,8.6
4725,2023-08-03,Sud-Ouest,21.4,33.7,0.3,88,12.1,S,1020.0,8.5
4726,2023-08-04,Centre,26.0,32.7,64.2,79,5.0,S,1017.5,8.3
4727,2023-08-04,Nord,25.2,38.4,0.0,72,16.9,SE,1014.9,6.8
4728,2023-08-04,Est,22.3,36.3,2.3,72,10.8,SE,1016.6,8.0
4729,2023-08-04,Sahel,24.3,38.8,2.5,70,23.3,SW,1014.6,8.6
4730,2023-08-04,Sud-Ouest,22.2,35.9,52.9,83,7.9,SW,1014.7,5.4
4731,2023-08-05,Centre,22.9,36.2,56.3,82,7.3,SE,1015.3,8.5
4732,2023-08-05,Nord,25.2,31.6,0.0,73,12.0,SE,1017.7,6.2
4733,2023-08-05,Est,24.0,37.7,0.9,77,22.1,SE,1020.0,7.1
4734,2023-08-05,Sahel,24.6,37.4,1.0,68,11.2,S,1018.7,6.5
4735,2023-08-05,Sud-Ouest,23.0,33.4,6.1,88,22.2,SW,1016.8,6.5
4736,2023-08-06,Centre,20.9,39.2,2.8,74,11.4,SW,1018.2,6.4
4737,2023-08-06,Nord,27.8,38.6,6.5,72,9.6,S,1016.3,6.3
4738,2023-08-06,Est,21.1,38.1,2.5,79,23.6,SW,1016.7,7.0
4739,2023-08-06,Sahel,25.7,39.6,1.5,68,9.3,SE,1012.1,6.9
4740,2023-08-06,Sud-Ouest,21.7,32.0,6.0,84,24.6,SW,1020.0,6.4
4741,2023-08-07,Centre,19.9,36.0,1.9,85,7.7,SE,1015.1,9.5
4742,2023-08-07,Nord,24.9,34.8,0.4,70,23.2,S,1017.9,8.9
4743,2023-08-07,Est,21.9,36.3,6.7,80,12.9,SE,1014.0,6.6
4744,2023-08-07,Sahel,25.3,40.6,25.9,67,6.4,SE,1017.3,8.5
4745,2023-08-07,Sud-Ouest,20.4,34.7,28.2,84,13.7,S,1012.4,8.5
4746,2023-08-08,Centre,22.6,35.7,4.9,81,5.0,S,1015.7,7.6
4747,2023-08-08,Nord,24.8,35.6,2.3,64,5.0,S,1014.9,5.7
4748,2023-08-08,Est,22.6,36.8,1.5,74,9.9,S,1017.8,8.1
4749,2023-08-08,Sahel,27.9,40.2,9.1,73,16.5,SE,1015.4,8.5
4750,2023-08-08,Sud-Ouest,23.2,35.5,5.1,90,19.1,SW,1012.7,7.9
4751,2023-08-09,Centre,23.5,32.3,7.5,78,21.6,SE,1018.9,8.1
4752,2023-08-09,Nord,23.4,39.8,5.5,70,10.3,SW,1020.0,7.5
4753,2023-08-09,Est,23.2,38.5,59.4,78,24.5,S,1014.4,10.3
4754,2023-08-09,Sahel,25.5,35.5,0.0,71,6.3,S,1012.2,8.1
4755,2023-08-09,Sud-Ouest,21.4,36.1,3.3,90,5.1,SW,1012.0,8.1
4756,2023-08-10,Centre,19.9,35.1,60.0,74,7.5,S,1017.4,8.0
4757,2023-08-10,Nord,24.4,40.1,1.2,71,19.2,SE,1016.1,9.2
4758,2023-08-10,Est,21.1,34.9,0.1,78,5.0,SW,1016.1,7.6
4759,2023-08-10,Sahel,26.7,36.3,2.0,66,6.1,S,1015.7,6.6
4760,2023-08-10,Sud-Ouest,20.5,33.0,10.3,90,12.4,S,1017.7,7.9
4761,2023-08-11,Centre,23.0,35.8,2.2,81,9.0,SE,1012.8,5.7
4762,2023-08-11,Nord,26.2,36.0,2.0,73,13.3,S,1015.1,8.5
4763,2023-08-11,Est,21.6,33.9,9.8,78,19.4,SE,1014.4,7.6
4764,2023-08-11,Sahel,26.0,38.4,31.8,69,21.2,SW,1015.8,8.8
4765,2023-08-11,Sud-Ouest,20.8,34.5,5.2,90,8.6,SW,1016.7,7.6
4766,2023-08-12,Centre,22.9,34.9,1.6,80,17.6,S,1018.4,8.0
4767,2023-08-12,Nord,24.4,37.2,12.8,73,14.7,SW,1019.3,5.6
4768,2023-08-12,Est,23.9,35.8,3.6,73,23.7,SE,1018.9,8.0
4769,2023-08-12,Sahel,26.4,36.1,1.0,72,9.6,SW,1015.3,8.4
4770,2023-08-12,Sud-Ouest,19.0,36.1,3.9,88,14.3,SE,1014.2,5.5
4771,2023-08-13,Centre,22.8,38.1,2.4,76,7.8,S,1020.0,6.0
4772,2023-08-13,Nord,23.6,37.2,47.5,74,13.5,SW,1011.6,6.7
4773,2023-08-13,Est,23.4,38.5,2.4,76,25.0,S,1012.3,6.8
4774,2023-08-13,Sahel,25.8,38.8,0.5,60,20.8,SW,1011.7,8.7
4775,2023-08-13,Sud-Ouest,20.9,33.8,93.3,90,20.8,SE,1013.9,9.5
4776,2023-08-14,Centre,22.6,35.2,3.2,82,11.0,S,1015.4,7.3
4777,2023-08-14,Nord,27.4,37.8,0.0,71,11.3,SE,1011.8,7.7
4778,2023-08-14,Est,22.6,32.2,3.3,78,12.5,SW,1017.1,7.5
4779,2023-08-14,Sahel,24.0,38.6,0.4,69,16.7,SW,1018.5,6.4
4780,2023-08-14,Sud-Ouest,22.0,31.2,6.5,87,14.2,S,1014.6,8.8
4781,2023-08-15,Centre,22.0,32.3,53.3,75,5.0,S,1014.4,7.7
4782,2023-08-15,Nord,27.6,36.0,56.1,72,10.2,SW,1016.1,5.8
4783,2023-08-15,Est,24.9,34.0,38.4,74,21.9,S,1016.1,7.0
4784,2023-08-15,Sahel,25.9,36.6,0.0,71,21.8,SW,1017.2,6.0
4785,2023-08-15,Sud-Ouest,21.2,33.7,60.8,85,7.0,S,1013.6,8.2
4786,2023-08-16,Centre,22.6,36.6,53.8,82,14.1,SE,1016.6,7.8
4787,2023-08-16,Nord,24.3,36.8,29.0,70,25.0,S,1012.9,8.0
4788,2023-08-16,Est,25.5,36.0,0.4,79,5.9,SE,1017.9,9.3
4789,2023-08-16,Sahel,24.4,38.6,0.5,71,12.9,SW,1017.8,6.9
4790,2023-08-16,Sud-Ouest,24.7,35.8,3.7,86,13.7,SW,1017.2,8.6
4791,2023-08-17,Centre,21.9,34.8,1.3,83,17.9,SW,1020.0,8.3
4792,2023-08-17,Nord,23.5,37.1,58.7,75,20.1,SW,1016.2,7.3
4793,2023-08-17,Est,25.1,36.0,5.7,72,14.7,S,1013.1,7.7
4794,2023-08-17,Sahel,26.0,39.0,6.6,66,8.7,SW,1016.3,8.0
4795,2023-08-17,Sud-Ouest,24.0,32.9,5.5,87,13.5,SE,1016.0,6.1
4796,2023-08-18,Centre,21.8,35.8,1.9,80,10.6,SE,1015.2,7.5
4797,2023-08-18,Nord,24.4,38.5,47.7,72,14.7,SW,1013.7,8.6
4798,2023-08-18,Est,23.4,35.4,8.9,75,15.5,SE,1015.1,8.1
4799,2023-08-18,Sahel,25.3,34.4,1.3,64,17.6,SW,1011.4,7.8
4800,2023-08-18,Sud-Ouest,21.8,33.0,1.5,87,23.5,S,1015.5,7.4
4801,2023-08-19,Centre,22.6,38.0,0.2,77,16.7,SE,1012.4,7.3
4802,2023-08-19,Nord,23.4,37.5,2.8,71,14.4,SE,1012.1,7.7
4803,2023-08-19,Est,23.4,34.2,19.4,79,13.9,SW,1017.6,7.7
4804,2023-08-19,Sahel,25.3,39.8,4.7,64,17.7,SW,1018.1,7.5
4805,2023-08-19,Sud-Ouest,20.3,30.1,77.6,88,25.0,S,1019.0,6.5
4806,2023-08-20,Centre,24.2,32.8,6.3,78,21.6,SE,1015.8,8.2
4807,2023-08-20,Nord,24.2,38.1,57.2,75,16.6,SE,1012.4,8.5
4808,2023-08-20,Est,22.4,33.0,3.8,73,17.5,SE,1017.7,7.9
4809,2023-08-20,Sahel,25.9,39.0,0.0,66,24.9,SW,1011.0,6.6
4810,2023-08-20,Sud-Ouest,21.3,34.3,39.2,88,13.5,SW,1011.4,10.2
4811,2023-08-21,Centre,21.4,35.7,4.4,82,14.7,SE,1016.9,6.7
4812,2023-08-21,Nord,24.2,36.4,56.2,71,12.8,SE,1016.4,7.0
4813,2023-08-21,Est,22.4,35.6,3.9,72,5.0,SE,1012.1,6.4
4814,2023-08-21,Sahel,24.3,35.9,0.7,67,12.8,S,1015.6,6.8
4815,2023-08-21,Sud-Ouest,20.1,31.5,3.5,84,15.8,S,1016.7,7.5
4816,2023-08-22,Centre,23.1,35.7,0.0,72,14.7,S,1011.4,6.8
4817,2023-08-22,Nord,23.0,40.3,52.3,71,21.3,SW,1015.9,8.7
4818,2023-08-22,Est,22.2,35.8,7.7,79,9.9,SW,1020.0,7.5
4819,2023-08-22,Sahel,25.0,41.0,26.2,65,15.4,SW,1018.0,7.6
4820,2023-08-22,Sud-Ouest,21.4,34.1,3.0,87,8.7,S,1017.9,7.1
4821,2023-08-23,Centre,23.3,35.5,4.1,71,13.9,SE,1013.4,7.5
4822,2023-08-23,Nord,26.2,33.2,8.4,72,11.4,SW,1016.9,8.7
4823,2023-08-23,Est,24.3,30.0,3.3,76,18.9,SW,1013.9,7.3
4824,2023-08-23,Sahel,28.3,37.8,15.8,67,7.9,SE,1016.3,6.0
4825,2023-08-23,Sud-Ouest,22.5,34.8,1.5,85,8.1,SW,1013.8,8.3
4826,2023-08-24,Centre,24.5,37.0,26.6,87,13.0,SW,1012.0,9.1
4827,2023-08-24,Nord,23.9,41.0,2.0,65,21.6,SW,1017.7,7.0
4828,2023-08-24,Est,26.7,31.5,3.5,75,23.6,SW,1016.5,8.3
4829,2023-08-24,Sahel,24.1,36.2,0.0,65,5.1,SW,1014.6,6.8
4830,2023-08-24,Sud-Ouest,21.8,35.8,7.5,87,25.0,S,1015.1,6.3
4831,2023-08-25,Centre,23.7,33.4,3.8,82,17.6,S,1012.9,6.3
4832,2023-08-25,Nord,25.2,34.7,16.0,75,18.2,S,1011.3,8.8
4833,2023-08-25,Est,21.7,35.9,0.0,79,25.0,SE,1016.9,7.4
4834,2023-08-25,Sahel,24.0,36.0,3.8,69,24.4,SW,1015.6,8.5
4835,2023-08-25,Sud-Ouest,22.0,31.8,0.7,86,17.5,SW,1013.1,8.0
4836,2023-08-26,Centre,24.6,33.1,0.0,80,11.9,SE,1013.1,6.9
4837,2023-08-26,Nord,25.5,40.0,1.5,66,21.3,SE,1013.7,7.2
4838,2023-08-26,Est,21.9,33.5,14.9,75,23.0,SW,1012.9,7.8
4839,2023-08-26,Sahel,26.4,38.3,3.3,66,16.8,SE,1013.1,7.2
4840,2023-08-26,Sud-Ouest,22.7,33.5,25.3,78,9.1,SW,1010.0,7.1
4841,2023-08-27,Centre,23.4,33.3,2.8,77,19.9,SW,1020.0,7.3
4842,2023-08-27,Nord,26.8,35.3,19.2,75,8.0,SW,1017.0,8.2
4843,2023-08-27,Est,23.2,32.8,68.8,73,22.1,SW,1013.4,7.2
4844,2023-08-27,Sahel,22.0,36.9,4.4,72,7.2,S,1016.3,7.6
4845,2023-08-27,Sud-Ouest,18.5,32.2,3.5,82,9.5,SW,1014.9,7.8
4846,2023-08-28,Centre,26.1,36.5,5.1,76,19.7,SE,1016.4,6.8
4847,2023-08-28,Nord,24.2,36.9,2.7,70,5.0,SW,1013.9,7.4
4848,2023-08-28,Est,23.8,35.7,20.4,76,7.9,SW,1017.3,7.4
4849,2023-08-28,Sahel,24.5,35.1,3.3,60,25.0,SE,1015.8,8.0
4850,2023-08-28,Sud-Ouest,19.2,33.8,48.5,83,15.3,SW,1014.1,8.7
4851,2023-08-29,Centre,20.5,33.4,0.2,76,7.3,SW,1016.2,7.3
4852,2023-08-29,Nord,26.7,35.8,28.1,72,14.7,SW,1010.5,7.4
4853,2023-08-29,Est,21.0,35.5,40.9,72,25.0,SE,1016.1,8.3
4854,2023-08-29,Sahel,26.1,35.3,2.2,64,21.8,SE,1012.2,9.8
4855,2023-08-29,Sud-Ouest,21.4,35.8,7.0,88,24.0,SE,1017.9,9.4
4856,2023-08-30,Centre,24.2,33.6,0.0,80,15.5,SW,1018.1,7.3
4857,2023-08-30,Nord,25.0,35.2,32.9,71,20.9,SW,1012.8,7.7
4858,2023-08-30,Est,25.6,35.6,0.0,76,16.0,SW,1014.7,8.2
4859,2023-08-30,Sahel,23.0,35.0,4.5,62,14.4,S,1014.7,9.1
4860,2023-08-30,Sud-Ouest,21.3,33.7,36.2,83,16.9,S,1014.1,7.5
4861,2023-08-31,Centre,25.2,32.3,2.9,80,18.4,SW,1018.0,7.8
4862,2023-08-31,Nord,22.1,38.7,51.2,68,5.0,SE,1019.1,8.1
4863,2023-08-31,Est,23.7,38.0,6.7,79,17.4,S,1011.0,7.4
4864,2023-08-31,Sahel,24.1,34.4,26.2,70,11.3,S,1018.5,7.8
4865,2023-08-31,Sud-Ouest,19.0,34.0,5.8,86,20.7,SE,1016.3,7.8
4866,2023-09-01,Centre,20.4,37.0,1.1,84,20.6,S,1012.0,8.7
4867,2023-09-01,Nord,26.9,35.3,0.0,64,10.4,S,1012.7,9.7
4868,2023-09-01,Est,24.5,35.6,0.0,72,11.1,SE,1015.5,8.9
4869,2023-09-01,Sahel,27.5,37.5,1.4,64,24.8,SW,1020.0,7.8
4870,2023-09-01,Sud-Ouest,21.2,29.0,5.1,89,12.3,SE,1013.2,10.3
4871,2023-09-02,Centre,22.2,35.1,1.5,81,20.0,SW,1016.3,6.8
4872,2023-09-02,Nord,26.1,37.0,61.1,70,6.3,S,1013.6,8.2
4873,2023-09-02,Est,24.0,35.3,7.3,76,12.1,SE,1018.1,10.3
4874,2023-09-02,Sahel,25.8,35.7,39.7,64,8.8,S,1015.6,8.3
4875,2023-09-02,Sud-Ouest,22.7,34.8,1.7,81,10.6,S,1013.5,9.3
4876,2023-09-03,Centre,20.0,34.0,0.0,77,9.2,SW,1017.8,9.6
4877,2023-09-03,Nord,24.1,36.3,1.7,72,10.5,SE,1012.9,9.1
4878,2023-09-03,Est,21.2,33.4,2.1,78,20.6,SW,1017.1,7.1
4879,2023-09-03,Sahel,23.2,35.2,17.8,63,16.4,SE,1011.3,8.0
4880,2023-09-03,Sud-Ouest,19.2,33.2,1.9,81,16.0,SE,1014.5,6.8
4881,2023-09-04,Centre,23.9,32.2,46.1,78,16.3,SW,1020.0,6.0
4882,2023-09-04,Nord,24.9,35.8,56.0,68,13.4,S,1020.0,7.8
4883,2023-09-04,Est,22.5,33.3,4.6,70,22.0,S,1015.7,7.7
4884,2023-09-04,Sahel,23.3,37.4,0.0,58,5.9,S,1011.4,7.4
4885,2023-09-04,Sud-Ouest,20.3,29.6,3.8,88,24.2,SE,1017.3,9.3
4886,2023-09-05,Centre,21.2,33.2,2.2,72,25.0,SE,1015.1,6.6
4887,2023-09-05,Nord,23.6,36.1,20.0,67,22.9,S,1016.9,7.8
4888,2023-09-05,Est,24.0,32.7,3.7,73,15.7,S,1017.7,7.9
4889,2023-09-05,Sahel,25.8,35.4,15.8,61,8.8,SE,1012.0,7.7
4890,2023-09-05,Sud-Ouest,18.1,32.0,4.3,89,9.0,SW,1020.0,8.1
4891,2023-09-06,Centre,21.8,29.9,3.4,76,21.2,S,1018.9,9.2
4892,2023-09-06,Nord,23.2,37.1,1.9,68,18.6,SW,1015.5,7.5
